socialHeadline,headline,urlAlias,updatedDate
"""Is ‘cockroach’ actually a compliment for Hong Kong protesters?""","""Can the term ‘cockroach’ actually be a compliment for Hong Kong protesters? Officers from police’s public relations unit contradict each other on pesky issue""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3043306/can-term-cockroach-actually-be-compliment-hong-kong,24/12/2019 07:51
"""Call for a Christmas truce from leader of Hong Kong’s Catholics""","""Hong Kong anti-government protests: leader of city’s Catholics Cardinal John Tong calls for Christmas truce""",https://scmp.com/print/news/hong-kong/politics/article/3043305/hong-kong-anti-government-protests-leader-citys-catholics,23/12/2019 14:44
"""Radical protesters do not represent Hong Kong youth, Beijing envoy says""","""Radical protesters do not represent entire Hong Kong youth, Beijing’s top diplomat in city says, and calls for patriotism and perseverance""",https://scmp.com/print/news/hong-kong/politics/article/3043294/radical-minority-does-not-represent-hong-kongs-youth,23/12/2019 11:45
"""US$7 million boost for Hong Kong’s eco-tourism industry""","""Hong Kong’s eco-tourism industry to receive US$7 million boost amid slump in visitor arrivals and economic downturn""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3043290/hong-kongs-eco-tourism-industry-receive-hk50,23/12/2019 15:26
"""Teen who fired at police ‘was in gang that planned officers' slaughter’""","""Hong Kong teen who fired at police was part of gang that planned to ‘slaughter’ officers during protest rally, court hears""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3043251/hong-kong-teen-arrested-firing-live-round-police-part,23/12/2019 20:38
"""Taiwan and Hong Kong trade insults over robbery suspect in extradition row""","""Taiwan and Hong Kong trade insults over robbery suspect in extradition row""",https://scmp.com/print/news/china/politics/article/3043222/taiwan-and-hong-kong-trade-insults-over-robbery-suspect,23/12/2019 15:26
"""Are drug smugglers cashing in on chaos as protests roil Hong Kong?""","""Hong Kong drug seizures surge 74 per cent to HK$1.9 billion so far this year as syndicates become brazen amid protest chaos""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3043107/hong-kong-drug-seizures-surge-74-cent-hk19-billion-so,23/12/2019 04:00
"""Hong Kong faces gloomy and uncertain economic future, say top officials""","""Hong Kong faces gloomy and uncertain economic future, say two of city’s senior officials""",https://scmp.com/print/news/hong-kong/politics/article/3043124/hong-kong-faces-gloomy-and-uncertain-economic-future-say,23/12/2019 03:49
"""Have protests cooked Hong Kong’s financial goose?""","""Have anti-government protests cooked Hong Kong’s financial goose?""",https://scmp.com/print/news/china/politics/article/3043148/have-anti-government-protests-cooked-hong-kongs-financial-goose,26/12/2019 06:15
"""National security law not the ‘highest priority’ for Hong Kong""","""National security law in Hong Kong unlikely any time soon despite Beijing’s renewed calls, say political veterans""",https://scmp.com/print/news/hong-kong/politics/article/3043168/national-security-law-hong-kong-unlikely-any-time-soon,22/12/2019 14:48
"""Hong Kong police station damaged by suspected petrol bomb attack""","""Hong Kong police station damaged by suspected petrol bomb attack on Sunday morning""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3043162/hong-kong-police-station-damaged-suspected-petrol-bomb,22/12/2019 13:44
"""Police officer points gun at protesters as rally to support Uygurs turns chaotic""","""Hong Kong police officer points gun at protesters after rally in support of China’s Uygurs descends into chaos""",https://scmp.com/print/news/hong-kong/politics/article/3043154/hong-kong-police-officer-points-gun-protesters-after-rally,22/12/2019 15:21
"""Lam calls doxxing a threat to society after personal details appear online""","""Hong Kong leader Carrie Lam calls doxxing a threat to society after personal details are published online""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3043132/hong-kong-leader-carrie-lam-calls-doxxing-threat,22/12/2019 09:22
"""Hong Kong ‘must not delay national security law’""","""Hong Kong must not delay national security law, central government adviser says""",https://scmp.com/print/news/china/politics/article/3043093/hong-kong-must-not-delay-national-security-law-central,21/12/2019 15:51
"""Nearly one in five Hongkongers supports protest violence, Post survey finds""","""Nearly a fifth of Hong Kong voters say they support violent actions by protesters, such as attacking opponents or hurling petrol bombs and bricks""",https://scmp.com/print/news/hong-kong/politics/article/3043073/nearly-fifth-voters-say-they-support-violent-actions,21/12/2019 15:36
"""Pepper spray used in mall amid scuffles between protesters and police""","""Chaotic scenes at busy Hong Kong mall as pepper spray used after protesters and plain-clothes police scuffle""",https://scmp.com/print/news/hong-kong/politics/article/3043087/hong-kong-radicals-vandalise-restaurant-peaceful-mall-sit,21/12/2019 17:09
"""Back on track: protest-hit train station reopens after five weeks""","""Hong Kong’s protest-hit University MTR station reopens after five weeks""",https://scmp.com/print/news/hong-kong/politics/article/3043076/hong-kongs-protest-hit-university-mtr-station-reopens-after,21/12/2019 15:35
"""Hong Kong police reputation in tatters, online survey of voters shows""","""Police reputation in tatters across the political divide according to online survey of Hong Kong voters""",https://scmp.com/print/news/hong-kong/politics/article/3043030/police-reputation-tatters-across-political-divide-according,21/12/2019 15:51
"""Double blow for Lam as judges snub unrest inquiry and police probe is rejected""","""Hong Kong protests: double blow for Carrie Lam as judges snub chance to lead investigation into unrest, and Beijing rules out inquiry into police use of force""",https://scmp.com/print/news/hong-kong/politics/article/3043026/hong-kong-protests-double-blow-carrie-lam-judges-snub,21/12/2019 02:30
"""Trump had ‘very good talk’ with Xi on trade deal, Hong Kong and North Korea""","""Donald Trump had ‘very good talk’ with Xi Jinping on US-China trade war deal, Hong Kong and North Korea""",https://scmp.com/print/news/china/diplomacy/article/3043052/trump-had-very-good-talk-xi-jinping-says-formal-signing-us,21/12/2019 15:36
"""Man who shot at police ‘linked to earlier bombs, firearms case’""","""Man who fired live round at police believed to be part of earlier case in which officers seized bombs and firearms linked to Hong Kong protests""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3043051/hong-kong-police-foil-armed-robbery-which-live-round,21/12/2019 15:35
"""Patriotic education and national security in Hong Kong’s future, analysts say""","""After Xi Jinping’s Macau trip, analysts predict patriotic education and national security in Hong Kong’s future""",https://scmp.com/print/news/hong-kong/politics/article/3043017/after-president-xis-macau-trip-analysts-predict-patriotic,20/12/2019 20:30
"""At least 80 teachers arrested over Hong Kong protests, new figures reveal""","""At least 80 Hong Kong teachers have been arrested over anti-government protests, as education chief reveals at least four have resigned or been suspended""",https://scmp.com/print/news/hong-kong/education/article/3043044/least-80-hong-kong-teachers-have-been-arrested-over-anti,20/12/2019 20:18
"""IPCC probe into police conduct during protests to come under legal scrutiny""","""IPCC probe into Hong Kong police’s handling of protests to come under legal scrutiny""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3043041/ipcc-probe-hong-kong-polices-handling-protests-come,20/12/2019 14:58
"""HK protests, Monica Baey top 2019 news events for Singaporeans""","""Monica Baey’s #MeToo story, Hong Kong protests and Christchurch shootings are top news events for Singaporeans""",https://scmp.com/print/news/asia/southeast-asia/article/3042997/monica-baeys-metoo-story-hong-kong-protests-and,20/12/2019 09:50
"""Lunchtime protests in Hong Kong to support platform that funded activists""","""Lunchtime protests held in several districts in Hong Kong to show support for Spark Alliance""",https://scmp.com/print/news/hong-kong/politics/article/3042986/lunchtime-protests-held-several-districts-hong-kong-show,20/12/2019 09:32
"""Hong Kong’s protest-battered University station to reopen""","""Hong Kong’s protest-battered University station to reopen, MTR Corporation announces""",https://scmp.com/print/news/hong-kong/politics/article/3042935/hong-kongs-protest-battered-university-station-reopen-mtr,20/12/2019 13:35
"""HSBC distances itself from police crackdown on protest fundraiser accused of money laundering""","""HSBC distances itself from police crackdown on protest fundraiser accused of money laundering""",https://scmp.com/print/news/hong-kong/politics/article/3042928/hong-kong-legal-experts-question-basis-freezing-hk70,21/12/2019 02:24
"""Top prosecutor denies Hong Kong protests charges are politically motivated""","""Hong Kong’s top prosecutor denies protest charges are politically motivated, and insists police do not tell him what to do""",https://scmp.com/print/news/hong-kong/politics/article/3042873/hong-kongs-top-prosecutor-denies-protest-charges-are,19/12/2019 23:08
"""Teachers ‘not given a chance to defend themselves’ after Hong Kong protests""","""At least five Hong Kong teachers accused of protest-related misconduct were not given a chance to defend themselves before Education Bureau, union says""",https://scmp.com/print/news/hong-kong/education/article/3042880/least-five-hong-kong-teachers-accused-protest-related,19/12/2019 20:45
"""Axe-carrying security guard jailed after being caught with weapons at protest""","""Hong Kong protests: axe-carrying security guard jailed for a year after being caught with weapons by police""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3042867/hong-kong-protests-axe-carrying-security-guard-jailed,19/12/2019 13:13
"""Police unions fight back at bid to deny officers a pay rise""","""Hong Kong police unions fight back at lawmakers’ attempt to deny officers a pay rise""",https://scmp.com/print/news/hong-kong/politics/article/3042855/hong-kong-police-unions-fight-back-lawmakers-attempt-deny,19/12/2019 14:53
"""Xi’s message of pride in Macau seen as rebuke of wayward Hong Kong""","""Xi Jinping seen as indirectly lecturing Hong Kong as he tells Macau residents to make ‘positive voices’ heard and resolve problems with rationality""",https://scmp.com/print/news/hong-kong/politics/article/3042846/macau-handover-anniversary-xi-jinping-tells-residents-make,19/12/2019 15:37
"""Police freeze about US$9 million raised to support Hong Kong protesters""","""Police freeze HK$70 million raised by Spark Alliance for Hong Kong protesters, with group suspected of using money for personal gain and rewards""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3042840/police-freeze-hk70-million-raised-group-support-hong,20/12/2019 04:52
"""Social workers call for world’s help to fight Hong Kong’s ‘humanitarian crisis’""","""Social workers take to Hong Kong streets to urge international community to join fight against city’s ‘humanitarian crisis’""",https://scmp.com/print/news/hong-kong/politics/article/3042835/social-workers-take-hong-kong-streets-urge-international,19/12/2019 14:52
"""Lawmakers vote down bid to invoke Legco powers for police probe""","""Invoke Legco powers to investigate Hong Kong police action over protests? No, says pro-Beijing lawmakers who vote down bid by opposition""",https://scmp.com/print/news/hong-kong/politics/article/3042832/invoke-legco-powers-investigate-hong-kong-police-action,19/12/2019 10:13
"""Youngest Hong Kong protester to plead guilty in court avoids criminal record""","""Youngest Hong Kong protester to plead guilty in court avoids criminal record after West Kowloon magistrate dismisses charges""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3042756/youngest-hong-kong-protester-plead-guilty-court-avoids,19/12/2019 14:52
"""Britain urges China to ensure Hong Kong’s freedoms on joint declaration anniversary""","""Britain urges China to ensure Hong Kong’s freedoms on joint declaration anniversary amidst protest turmoil""",https://scmp.com/print/news/china/diplomacy/article/3042713/britain-urges-china-ensure-hong-kongs-freedoms-joint,19/12/2019 05:26
"""Dialogue with Beijing key to solve Hong Kong’s crisis, tycoon Lau Ming-wai says""","""Dialogue with Beijing key to solve Hong Kong’s ongoing crisis, tycoon Lau Ming-wai says""",https://scmp.com/print/news/hong-kong/politics/article/3042686/dialogue-beijing-key-solve-hong-kongs-ongoing-crisis-tycoon,18/12/2019 14:59
"""Pan-dems push to invoke special Legco powers to probe police""","""Pro-democracy lawmakers in push to invoke special Legco powers to launch investigation into alleged police brutality amid Hong Kong protests""",https://scmp.com/print/news/hong-kong/politics/article/3042678/pro-democracy-lawmakers-push-invoke-special-legco-powers,19/12/2019 00:32
"""Chinese University’s Rocky Tuan named one of world’s most influential academics""","""Chinese University of Hong Kong president Rocky Tuan named one of world’s most influential academics by Times Higher Education""",https://scmp.com/print/news/hong-kong/education/article/3042630/chinese-university-hong-kong-president-rocky-tuan-named,18/12/2019 17:04
"""Commander in charge of PolyU siege denies ‘humanitarian crisis’ claims""","""Hong Kong protests: police commander in charge of Polytechnic University siege hits out at accusations of ‘humanitarian crisis’""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3042514/hong-kong-protests-police-commander-charge-polytechnic,19/12/2019 04:04
"""Things are bad for Hong Kong’s pro-Beijing camp – and it will get worse""","""Why Hong Kong’s pro-Beijing camp may have to get used to losing""",https://scmp.com/print/news/china/politics/article/3042491/why-hong-kongs-pro-beijing-camp-may-have-get-used-losing,26/12/2019 06:18
"""Meet the one US lawmaker to dissent on Uygur and Hong Kong democracy votes""","""Meet the one US lawmaker to dissent on Uygur and Hong Kong democracy votes that targeted China: Representative Thomas Massie""",https://scmp.com/print/news/china/diplomacy/article/3042523/party-one-thomas-massie-lone-dissenting-us-lawmaker-uygur-and,18/12/2019 15:20
"""Mike Pompeo expresses support for Arsenal’s Ozil over Xinjiang criticism""","""US Secretary of State supports Arsenal’s Mesut Ozil in criticism of China’s treatment of Uygurs""",https://scmp.com/print/news/china/diplomacy/article/3042520/mike-pompeo-expresses-support-arsenals-mesut-ozil-criticism,18/12/2019 14:08
"""Traditional Hong Kong New Year’s Eve fireworks cancelled over protest fears""","""Traditional Hong Kong New Year’s Eve fireworks cancelled over protest fears""",https://scmp.com/print/news/hong-kong/politics/article/3042512/hong-kong-new-years-eve-fireworks-cancelled-over-protest,17/12/2019 23:57
"""Hong Kong police watchdog won’t let experts comment on conduct report""","""Hong Kong police watchdog denies international experts the right to comment on review of force’s conduct during protests before its publication""",https://scmp.com/print/news/hong-kong/politics/article/3042509/hong-kong-police-watchdog-denies-international-experts,17/12/2019 19:30
"""Protester injured in eye loses court bid for access to police warrant""","""Hong Kong anti-government protester injured in eye loses court bid for access to police warrant""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3042482/hong-kong-anti-government-protester-injured-eye-loses,17/12/2019 15:16
"""Cathay Pacific records 46 per cent drop in passenger arrivals in November""","""Cathay Pacific passenger arrivals to Hong Kong down 46 per cent year on year amid intense anti-government protests in November""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3042481/cathay-pacifics-passenger-arrivals-hong-kong,17/12/2019 22:42
"""Activists rally in Hong Kong to launch three-day strike in support of protesters""","""Hong Kong protests: social workers rally in Central to rouse support for three-day strike""",https://scmp.com/print/news/hong-kong/politics/article/3042422/hong-kong-protests-social-workers-rally-central-rouse,17/12/2019 15:58
"""Hong Kong principal wants amnesty for protest-related arrests, on both sides""","""Hong Kong school principals’ leader wants amnesty for protest-related arrests, on both sides""",https://scmp.com/print/news/hong-kong/education/article/3042340/head-hong-kong-principals-association-calls-amnesty,20/12/2019 14:34
"""Why was China’s domestic security chief at Lam’s meeting with Xi?""","""Why was China’s domestic security chief Guo Shengkun at Carrie Lam’s meeting with Xi Jinping?""",https://scmp.com/print/news/china/politics/article/3042352/why-was-chinas-domestic-security-chief-guo-shengkun-carrie-lams,17/12/2019 02:42
"""Bail denied for suspects caught with powerful radio-controlled bomb""","""Hong Kong court denies bail for suspects caught with remote-controlled bomb believed to be intended to injure police at protests""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3042349/hong-kong-court-denies-bail-suspects-caught-powerful,16/12/2019 14:06
"""Star Ferry applies to increase fares, citing 20 per cent slump during protest crisis""","""Hong Kong’s Star Ferry applies to increase fares, citing 20 per cent drop in passengers during anti-government protest crisis""",https://scmp.com/print/news/hong-kong/transport/article/3042341/hong-kongs-star-ferry-applies-increase-fares-citing-20,16/12/2019 14:46
"""TVB to lay off 350 employees to cut costs amid protests, recession""","""Hong Kong’s biggest free-to-air broadcaster TVB to lay off 350 employees to cut costs amid protests, recession""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3042303/hong-kongs-biggest-broadcaster-tvb-lay-350,16/12/2019 23:17
"""Christmas cards for arrested and injured at Hong Kong lunchtime protests""","""Christmas cards for arrested and injured at Hong Kong lunchtime protests""",https://scmp.com/print/news/hong-kong/politics/article/3042285/christmas-cards-arrested-and-injured-hong-kong-lunchtime,16/12/2019 08:20
"""Panel probing Hong Kong protests will not have subpoena powers: city official""","""Independent panel probing Hong Kong protests will not have subpoena powers, government minister says""",https://scmp.com/print/news/hong-kong/politics/article/3042271/independent-panel-probing-hong-kong-protests-will-not-have,16/12/2019 14:46
"""China’s leaders praise Hong Kong’s Carrie Lam but urge her to quell violence""","""China’s leaders praise Hong Kong’s Carrie Lam over handling of protest crisis, but remind her she has yet to quell violence""",https://scmp.com/print/news/hong-kong/politics/article/3042235/hong-kong-leader-carrie-lam-told-chinese-premier-end,17/12/2019 04:03
"""Restart universal suffrage talks to defuse Hong Kong protests, trade boss says""","""Hong Kong leader Carrie Lam must defuse protests by restarting universal suffrage talks and tackling housing crisis, trade boss Peter Levesque says""",https://scmp.com/print/news/hong-kong/politics/article/3042171/hong-kong-leader-carrie-lam-must-defuse-protests-restarting,16/12/2019 00:41
"""‘Some people in Hong Kong may not like us. We didn’t know that before’""","""‘Some people in Hong Kong may not like mainlanders’: how six months of protest hit China’s cross-border travellers""",https://scmp.com/print/news/china/politics/article/3042188/some-people-hong-kong-may-not-mainlanders-how-six-months,16/12/2019 20:58
"""Hongkongers in mainland China say safety and friendships are on the line""","""Hongkongers living in mainland China say safety and friendships are on the line amid protests""",https://scmp.com/print/news/china/society/article/3041417/hongkongers-living-mainland-china-say-safety-and-friendships-are,16/12/2019 16:49
"""Protests see travellers avoiding Hong Kong in record numbers""","""Travellers avoiding Hong Kong in record numbers as airport posts nearly 1 million drop in passengers for November""",https://scmp.com/print/news/hong-kong/transport/article/3042176/travellers-avoiding-hong-kong-record-numbers-airport-posts,15/12/2019 17:33
"""Hong Kong financial chief visits man burned alive by protesters""","""Hong Kong financial chief pays private visit to man burned alive by anti-government protesters""",https://scmp.com/print/news/hong-kong/society/article/3042187/hong-kong-financial-chief-pays-private-visit-man-burned,15/12/2019 11:10
"""Clashes and vandalism during Hong Kong ‘Christmas shopping’ protests""","""Hong Kong ‘Christmas shopping’ protests in several malls across city lead to vandalism of outlets and clashes""",https://scmp.com/print/news/hong-kong/society/article/3042169/hong-kong-protests-restaurants-spray-painted-and-diners,15/12/2019 17:30
"""Power failure at Cross-Harbour Tunnel in Hong Kong causes long queues""","""Power failure at Cross-Harbour Tunnel in Hong Kong triggers traffic congestion""",https://scmp.com/print/news/hong-kong/transport/article/3042167/power-failure-cross-harbour-tunnel-hong-kong-triggers,15/12/2019 07:54
"""Self-help groups on Telegram app offer protesters jobs and more""","""Self-help groups for Hong Kong protesters sprout over Telegram app, offering jobs, homes, medical treatment and more""",https://scmp.com/print/news/hong-kong/politics/article/3042127/self-help-groups-hong-kong-protesters-sprout-over-telegram,15/12/2019 13:12
"""Germany caught in middle as Hong Kong unrest linked to Libya war in UN spat""","""Germany caught in the middle as Hong Kong protests linked to Libya war in UN spat""",https://scmp.com/print/news/world/europe/article/3042128/germany-caught-middle-hong-kong-protests-linked-libya-war-un-spat,14/12/2019 13:57
"""Hong Kong police say second bomb plot foiled as three men arrested""","""Hong Kong police foil second bomb plot in under a week and arrest three men allegedly testing explosive devices and chemicals""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3042123/hong-kong-police-foil-second-bomb-plot-under-week-and,14/12/2019 15:39
"""Amid talk of reshuffles, Hong Kong chief flies to Beijing for annual visit""","""Amid protests and talk of reshuffles, Hong Kong chief Carrie Lam flies to Beijing to meet Xi Jinping""",https://scmp.com/print/news/hong-kong/politics/article/3042119/amid-protests-and-talk-reshuffles-hong-kong-chief-carrie,14/12/2019 15:37
"""Rents down near Hong Kong universities as mainland students stay away""","""Empty flats near Hong Kong universities a sign protests are keeping mainland students away""",https://scmp.com/print/news/hong-kong/politics/article/3042102/empty-flats-near-hong-kong-universities-sign-protests-are,14/12/2019 15:37
"""City University staff find petrol bombs and dangerous items at Kowloon campus""","""Hong Kong protests: petrol bombs and dangerous chemicals found at City University a month after it was vandalised by radicals""",https://scmp.com/print/news/hong-kong/politics/article/3042112/hong-kong-protests-petrol-bombs-and-dangerous-chemicals,14/12/2019 11:40
"""Hong Kong No 2 says police will fully cooperate with protest inquiry""","""Hong Kong deputy leader says police will fully cooperate with protest inquiry and hints at changes to role of complaints body""",https://scmp.com/print/news/hong-kong/politics/article/3042107/hong-kong-deputy-leader-says-police-will-fully-cooperate,14/12/2019 14:20
"""How Hong Kong protests have affected one of the city’s busiest districts""","""Kowloon’s bustling Yau Tsim Mong district takes a hit as months of protests keep tourists, shoppers away""",https://scmp.com/print/news/hong-kong/politics/article/3041977/kowloons-bustling-yau-tsim-mong-district-takes-hit-months,14/12/2019 11:08
"""Protest dating shake-up: yellow and blue don’t match for Hong Kong’s lovers""","""Hong Kong protests have changed city’s dating rules with many finding yellow and blue do not match""",https://scmp.com/print/news/hong-kong/politics/article/3041932/new-hong-kong-dating-game-i-you-are-you-yellow-or-blue,06/01/2020 09:13
"""Hongkonger ‘shot in eye by police while in protest area’ threatens legal action""","""Hong Kong police face legal action from man who says he was shot in eye with officer’s pepper ball while in protest area""",https://scmp.com/print/news/hong-kong/politics/article/3042061/hong-kong-police-face-legal-action-man-who-says-he-was-shot,16/12/2019 00:56
"""Five teens arrested over Hong Kong protest clashes that killed man, 70""","""Five teens arrested over Hong Kong protest clashes that claimed life of 70-year-old man""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3042072/five-teens-arrested-over-hong-kong-protest-clashes,16/12/2019 01:06
"""Airlines extend passenger cuts into spring 2020 amid Hong Kong protests""","""Airlines in Hong Kong extend cuts to passenger capacity into spring 2020, with air travel downturn to continue even if protests wane""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3042035/airlines-hong-kong-extend-cuts-passenger-capacity,13/12/2019 15:07
"""Girl, 13, who burned Chinese flag during protest gets 12 months’ probation""","""Hong Kong girl, 13, who burned Chinese flag ‘out of impulse’ during protest gets 12 months’ probation""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3042022/hong-kong-girl-13-who-burned-chinese-flag-out-impulse,13/12/2019 15:07
"""How does Sarah Ferguson, Duchess of York, feel about the Hong Kong protests?""","""How Sarah Ferguson, Duchess of York, feels about Prince Andrew, the Hong Kong protests – and being a role model to women around the world""",https://scmp.com/print/magazines/style/news-trends/article/3042003/how-sarah-ferguson-duchess-york-feels-about-prince,13/12/2019 09:00
"""Nearly US$128 million spent on police overtime pay since protests broke out""","""Almost HK$1 billion spent on police overtime pay since Hong Kong protests broke out in June""",https://scmp.com/print/news/hong-kong/politics/article/3041960/almost-hk1-billion-spent-police-overtime-pay-hong-kong,13/12/2019 15:53
"""Refinitiv filter kept Hong Kong unrest news from mainland Chinese customers""","""Hong Kong protest reports: Refinitiv created filter to keep Reuters stories about unrest from mainland Chinese customers""",https://scmp.com/print/news/china/politics/article/3041951/hong-kong-protest-reports-refinitiv-created-filter-keep-reuters,13/12/2019 13:55
"""Exodus of talent? University applications from Hong Kong students decline""","""Number of Hong Kong school leavers applying for admission to local universities hits fresh low amid ongoing protests in city""",https://scmp.com/print/news/hong-kong/education/article/3041890/number-hong-kong-school-leavers-applying-admission-local,13/12/2019 07:10
"""Trump tweets that a US-China trade deal is ‘very close’, buoying stocks""","""Donald Trump tweets that a US-China trade deal is ‘very close’, buoying stock market""",https://scmp.com/print/news/china/politics/article/3041897/donald-trump-tweets-us-china-trade-deal-very-close-buoying,13/12/2019 00:01
"""IPCC rejected experts’ request to comment on Hong Kong protest report""","""Hong Kong protests: panel of international experts denied request to comment on interim report into police handling  by Independent Police Complaints Council""",https://scmp.com/print/news/hong-kong/politics/article/3041879/hong-kong-protests-panel-international-experts-wanted,12/12/2019 15:51
"""Thousands attend memorial service for student who died after car-park fall""","""Thousands attend memorial service in Hong Kong for student Chow Tsz-lok, who died after car-park fall near police dispersal operation""",https://scmp.com/print/news/hong-kong/politics/article/3041875/thousands-attend-memorial-service-hong-kong-student-chow,13/12/2019 00:46
"""Passengers flee after ‘rioters’ hurl petrol bombs at Hong Kong metro station""","""Passengers evacuated after ‘rioters’ hurl petrol bombs at Hong Kong MTR station""",https://scmp.com/print/news/hong-kong/transport/article/3041782/passengers-evacuated-after-rioters-hurl-petrol-bombs-hong,12/12/2019 12:39
"""Lawmakers’ bid to deny police a pay rise challenged by unions""","""Unions band together to challenge opposition lawmakers’ bid to deny Hong Kong police a pay rise""",https://scmp.com/print/news/hong-kong/politics/article/3041771/unions-band-together-challenge-lawmakers-bid-deny-hong-kong,12/12/2019 15:00
"""Hong Kong rally activists threaten  strikes from new trade unions""","""Hong Kong protests: health care activists rally at Edinburgh Place to threaten government with strikes from new trade unions""",https://scmp.com/print/news/hong-kong/politics/article/3041706/hong-kong-protests-activists-health-care-sector-stage-rally,11/12/2019 21:33
"""Greta Thunberg is Time’s Person of the Year; Hong Kong protesters also win""","""Teen climate activist Greta Thunberg is Time’s 2019 Person of the Year; Hong Kong protesters top readers’ poll""",https://scmp.com/print/news/world/united-states-canada/article/3041701/teen-climate-activist-greta-thunberg-times-2019,12/12/2019 03:09
"""China lashes out at US for ‘stirring up chaos and colour revolutions’""","""China hits out at United States for ‘stirring up colour revolutions and chaos’ to ‘under banner of human rights’ in apparent reference to Xinijang camps and Hong Kong protests""",https://scmp.com/print/news/china/diplomacy/article/3041677/regime-change-chaos-merchants-china-lashes-out-united-states,11/12/2019 16:10
"""Resignations from police watchdog’s protests review ‘reveal system flaws’""","""Resignations from police watchdog’s protests review reveal system flaws but also give government an opportunity to back down on its stance, academics say""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3041688/quitting-overseas-experts-advisers-hong-kongs-police,11/12/2019 15:11
"""Teacher in court over protests suspended by school after government appeal""","""Hong Kong protests: arrested teacher suspended following appeal from government""",https://scmp.com/print/news/hong-kong/education/article/3041674/hong-kong-protests-schools-must-act-ensure-arrested,12/12/2019 02:08
"""China launches PR blitz to combat ‘foreign interference’ in Hong Kong""","""China launches PR blitz to combat ‘foreign interference’ in Hong Kong""",https://scmp.com/print/news/china/diplomacy/article/3041645/china-launches-pr-blitz-combat-foreign-interference-hong-kong,11/12/2019 15:29
"""Singapore hotels cheer as Hong Kong protests fuel Chinese tourism boom""","""Singapore hotels cheer as Hong Kong protests fuel Chinese tourism boom""",https://scmp.com/print/news/asia/southeast-asia/article/3041647/singapore-hotels-cheer-hong-kong-protests-fuel-chinese,11/12/2019 13:57
"""HK$800,000 reward for information on killer of cleaner hit by brick""","""Hong Kong police offer HK$800,000 reward for information to find killer of cleaner hit by brick during clash between protesters and Sheung Shui residents""",https://scmp.com/print/news/hong-kong/politics/article/3041606/hong-kong-police-offer-hk800000-reward-information-find,11/12/2019 12:56
"""Typhoon and unrest combine in perfect storm as Ocean Park deficit hits US$72 million""","""Hong Kong protests and Typhoon Mangkhut prove a perfect storm for Ocean Park as deficit more than doubles to US$72 million""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3041595/hong-kong-protests-and-typhoon-mangkhut-prove-be,11/12/2019 15:29
"""Trade war fallout among factors influencing the next decade, analysts say""","""US-China trade war fallout among crucial factors that will ripple into next decade, analysts say""",https://scmp.com/print/news/china/diplomacy/article/3041539/us-china-trade-war-fallout-among-crucial-factors-will-ripple,12/12/2019 02:45
"""Overseas experts quit Hong Kong police watchdog in row over protests investigation""","""Overseas experts advising police watchdog on Hong Kong protests quit their jobs as disagreement over powers remains unresolved""",https://scmp.com/print/news/hong-kong/law-and-crime/article/3041538/overseas-experts-advising-police-watchdog-hong-kong,11/12/2019 15:30
"""All eyes on President Xi as Carrie Lam heads to Beijing for duty visit""","""All eyes on President Xi Jinping as Hong Kong leader Carrie Lam heads to Beijing to collect her report card""",https://scmp.com/print/news/hong-kong/politics/article/3041482/all-eyes-president-xi-jinping-hong-kong-leader-carrie-lam,11/12/2019 01:01
"""PolyU partially reopens, weeks after descent into protest war zone""","""Hong Kong Polytechnic University reopens to some staff and students, weeks after its descent into protest war zone""",https://scmp.com/print/news/hong-kong/politics/article/3041524/hong-kong-polytechnic-university-reopen-some-staff-and,11/12/2019 15:11
"""District councillor launches legal bid to invalidate poll after losing his seat""","""Hong Kong’s outgoing district councillor launches legal bid to invalidate election result after losing seat to pro-democracy contender""",https://scmp.com/print/news/hong-kong/politics/article/3041522/hong-kongs-outgoing-district-councillor-launches-legal-bid,10/12/2019 20:10
"""Products expo kicks off amid protest threats and weak consumer sentiment""","""Hong Kong Brands and Products Expo kicks off at Victoria Park amid protest threats and weakened consumer sentiment""",https://scmp.com/print/news/hong-kong/hong-kong-economy/article/3041506/hong-kong-brands-and-products-expo-kicks-victoria,10/12/2019 14:19
